PERMNO,date,TICKER,PRC
11308,20180126,KO,48.53000
11308,20180129,KO,47.70000
11308,20180130,KO,47.41000
11308,20180131,KO,47.59000
11308,20180201,KO,47.45000
11308,20180202,KO,46.73000
11308,20180205,KO,44.89000
11308,20180206,KO,44.67000
11308,20180207,KO,44.56000
11308,20180208,KO,43.10000
11308,20180209,KO,43.13000
11308,20180212,KO,43.97000
11308,20180213,KO,44.19000
11308,20180214,KO,44.10000
11308,20180215,KO,44.78000
11308,20180216,KO,44.98000
11308,20180220,KO,43.99000
11308,20180221,KO,43.34000
11308,20180222,KO,43.52000
11308,20180223,KO,44.04000
11308,20180226,KO,44.03000
11308,20180227,KO,43.62000
11308,20180228,KO,43.22000
11308,20180301,KO,43.43000
11308,20180302,KO,43.72000
11308,20180305,KO,43.89000
11308,20180306,KO,43.93000
11308,20180307,KO,43.82000
11308,20180308,KO,44.45000
11308,20180309,KO,44.82000
11308,20180312,KO,44.53000
11308,20180313,KO,44.57000
11308,20180314,KO,43.78000
11308,20180315,KO,43.67000
11308,20180316,KO,43.46000
11308,20180319,KO,43.26000
11308,20180320,KO,43.16000
11308,20180321,KO,43.00000
11308,20180322,KO,42.76000
11308,20180323,KO,42.33000
11308,20180326,KO,42.69000
11308,20180327,KO,42.89000
11308,20180328,KO,43.32000
11308,20180329,KO,43.43000
11308,20180402,KO,42.67000
11308,20180403,KO,43.38000
11308,20180404,KO,44.24000
11308,20180405,KO,44.40000
11308,20180406,KO,43.92000
11308,20180409,KO,43.83000
11308,20180410,KO,43.99000
11308,20180411,KO,43.99000
11308,20180412,KO,44.03000
11308,20180413,KO,44.51000
11308,20180416,KO,44.68000
11308,20180417,KO,44.88000
11308,20180418,KO,44.51000
11308,20180419,KO,44.31000
11308,20180420,KO,43.74000
11308,20180423,KO,43.98000
11308,20180424,KO,43.07000
11308,20180425,KO,42.43000
11308,20180426,KO,42.75000
11308,20180427,KO,43.31000
11308,20180430,KO,43.21000
11308,20180501,KO,42.59000
11308,20180502,KO,42.06000
11308,20180503,KO,41.89000
11308,20180504,KO,42.36000
11308,20180507,KO,42.14000
11308,20180508,KO,41.81000
11308,20180509,KO,41.78000
11308,20180510,KO,42.18000
11308,20180511,KO,42.14000
11308,20180514,KO,42.04000
11308,20180515,KO,41.72000
11308,20180516,KO,41.55000
11308,20180517,KO,42.30000
11308,20180518,KO,42.18000
11308,20180521,KO,42.41000
11308,20180522,KO,42.25000
11308,20180523,KO,42.40000
11308,20180524,KO,42.32000
11308,20180525,KO,42.40000
11308,20180529,KO,42.68000
11308,20180530,KO,43.13000
11308,20180531,KO,43.00000
11308,20180601,KO,43.12000
11308,20180604,KO,43.49000
11308,20180605,KO,43.11000
11308,20180606,KO,43.46000
11308,20180607,KO,43.44000
11308,20180608,KO,43.95000
11308,20180611,KO,44.13000
11308,20180612,KO,44.41000
11308,20180613,KO,44.18000
11308,20180614,KO,43.58000
11308,20180615,KO,44.12000
11308,20180618,KO,43.55000
11308,20180619,KO,43.60000
11308,20180620,KO,43.26000
11308,20180621,KO,43.09000
11308,20180622,KO,43.25000
11308,20180625,KO,43.58000
11308,20180626,KO,43.33000
11308,20180627,KO,43.07000
11308,20180628,KO,43.47000
11308,20180629,KO,43.86000
11308,20180702,KO,43.75000
11308,20180703,KO,43.99000
11308,20180705,KO,44.66000
11308,20180706,KO,44.64000
11308,20180709,KO,44.40000
11308,20180710,KO,44.97000
11308,20180711,KO,44.79000
11308,20180712,KO,44.67000
11308,20180713,KO,44.74000
11308,20180716,KO,44.73000
11308,20180717,KO,45.25000
11308,20180718,KO,45.12000
11308,20180719,KO,45.11000
11308,20180720,KO,45.28000
11308,20180723,KO,44.95000
11308,20180724,KO,45.26000
11308,20180725,KO,46.09000
11308,20180726,KO,46.24000
11308,20180727,KO,46.21000
11308,20180730,KO,46.23000
11308,20180731,KO,46.63000
11308,20180801,KO,46.39000
11308,20180802,KO,46.18000
11308,20180803,KO,46.62000
11308,20180806,KO,46.65000
11308,20180807,KO,46.50000
11308,20180808,KO,46.15000
11308,20180809,KO,46.35000
11308,20180810,KO,46.08000
11308,20180813,KO,45.83000
11308,20180814,KO,45.89000
11308,20180815,KO,46.08000
11308,20180816,KO,46.22000
11308,20180817,KO,46.60000
11308,20180820,KO,46.73000
11308,20180821,KO,46.22000
11308,20180822,KO,45.93000
11308,20180823,KO,45.70000
11308,20180824,KO,45.63000
11308,20180827,KO,45.69000
11308,20180828,KO,45.37000
11308,20180829,KO,45.33000
11308,20180830,KO,44.95000
11308,20180831,KO,44.57000
11308,20180904,KO,44.76000
11308,20180905,KO,45.38000
11308,20180906,KO,45.77000
11308,20180907,KO,45.72000
11308,20180910,KO,46.06000
11308,20180911,KO,46.02000
11308,20180912,KO,46.24000
11308,20180913,KO,45.83000
11308,20180914,KO,45.99000
11308,20180917,KO,46.32000
11308,20180918,KO,45.93000
11308,20180919,KO,45.96000
11308,20180920,KO,46.64000
11308,20180921,KO,46.58000
11308,20180924,KO,46.07000
11308,20180925,KO,45.68000
11308,20180926,KO,45.85000
11308,20180927,KO,46.01000
11308,20180928,KO,46.19000
11308,20181001,KO,46.23000
11308,20181002,KO,46.51000
11308,20181003,KO,45.87000
11308,20181004,KO,45.85000
11308,20181005,KO,45.88000
11308,20181008,KO,46.48000
11308,20181009,KO,46.39000
11308,20181010,KO,45.68000
11308,20181011,KO,44.64000
11308,20181012,KO,44.68000
11308,20181015,KO,44.91000
11308,20181016,KO,45.49000
11308,20181017,KO,45.86000
11308,20181018,KO,45.61000
11308,20181019,KO,46.33000
11308,20181022,KO,45.97000
11308,20181023,KO,46.36000
11308,20181024,KO,46.73000
11308,20181025,KO,46.51000
11308,20181026,KO,45.92000
11308,20181029,KO,46.46000
11308,20181030,KO,47.63000
11308,20181031,KO,47.88000
11308,20181101,KO,47.74000
11308,20181102,KO,48.00000
11308,20181105,KO,48.69000
11308,20181106,KO,49.11000
11308,20181107,KO,49.37000
11308,20181108,KO,49.33000
11308,20181109,KO,49.68000
11308,20181112,KO,49.87000
11308,20181113,KO,49.86000
11308,20181114,KO,49.76000
11308,20181115,KO,49.74000
11308,20181116,KO,50.17000
11308,20181119,KO,50.51000
11308,20181120,KO,49.38000
11308,20181121,KO,48.73000
11308,20181123,KO,49.02000
11308,20181126,KO,48.87000
11308,20181127,KO,49.37000
11308,20181128,KO,49.71000
11308,20181129,KO,48.98000
11308,20181130,KO,50.40000
11308,20181203,KO,49.69000
11308,20181204,KO,49.58000
11308,20181206,KO,49.38000
11308,20181207,KO,49.09000
11308,20181210,KO,49.24000
11308,20181211,KO,49.54000
11308,20181212,KO,49.22000
11308,20181213,KO,49.47000
11308,20181214,KO,49.34000
11308,20181217,KO,48.33000
11308,20181218,KO,48.32000
11308,20181219,KO,47.90000
11308,20181220,KO,47.54000
11308,20181221,KO,47.57000
11308,20181224,KO,45.96000
11308,20181226,KO,46.94000
11308,20181227,KO,47.53000
11308,20181228,KO,47.20000
11308,20181231,KO,47.35000
13407,20120518,FB,38.23180
13407,20120521,FB,34.03000
13407,20120522,FB,31.00000
13407,20120523,FB,32.00000
13407,20120524,FB,33.03000
13407,20120525,FB,31.91000
13407,20120529,FB,28.84000
13407,20120530,FB,28.19000
13407,20120531,FB,29.60000
13407,20120601,FB,27.72000
13407,20120604,FB,26.90000
13407,20120605,FB,25.86900
13407,20120606,FB,26.81000
13407,20120607,FB,26.31000
13407,20120608,FB,27.10000
13407,20120611,FB,27.00500
13407,20120612,FB,27.40000
13407,20120613,FB,27.27000
13407,20120614,FB,28.29000
13407,20120615,FB,30.01400
13407,20120618,FB,31.41000
13407,20120619,FB,31.91100
13407,20120620,FB,31.60000
13407,20120621,FB,31.84000
13407,20120622,FB,33.05000
13407,20120625,FB,32.06000
13407,20120626,FB,33.10000
13407,20120627,FB,32.23000
13407,20120628,FB,31.36000
13407,20120629,FB,31.09500
13407,20120702,FB,30.77100
13407,20120703,FB,31.20000
13407,20120705,FB,31.47000
13407,20120706,FB,31.73000
13407,20120709,FB,32.17000
13407,20120710,FB,31.47000
13407,20120711,FB,30.97000
13407,20120712,FB,30.81000
13407,20120713,FB,30.72000
13407,20120716,FB,28.24500
13407,20120717,FB,28.09000
13407,20120718,FB,29.11000
13407,20120719,FB,29.00000
13407,20120720,FB,28.76000
13407,20120723,FB,28.75000
13407,20120724,FB,28.45000
13407,20120725,FB,29.34000
13407,20120726,FB,26.84500
13407,20120727,FB,23.70500
13407,20120730,FB,23.15000
13407,20120731,FB,21.71000
13407,20120801,FB,20.88000
13407,20120802,FB,20.04000
13407,20120803,FB,21.09000
13407,20120806,FB,21.92000
13407,20120807,FB,20.72000
13407,20120808,FB,20.72000
13407,20120809,FB,21.01000
13407,20120810,FB,21.80700
13407,20120813,FB,21.60000
13407,20120814,FB,20.38000
13407,20120815,FB,21.20000
13407,20120816,FB,19.87000
13407,20120817,FB,19.05000
13407,20120820,FB,20.01100
13407,20120821,FB,19.15900
13407,20120822,FB,19.43900
13407,20120823,FB,19.44000
13407,20120824,FB,19.40900
13407,20120827,FB,19.15000
13407,20120828,FB,19.34000
13407,20120829,FB,19.10000
13407,20120830,FB,19.08850
13407,20120831,FB,18.05800
13407,20120904,FB,17.72900
13407,20120905,FB,18.58000
13407,20120906,FB,18.96000
13407,20120907,FB,18.98000
13407,20120910,FB,18.81000
13407,20120911,FB,19.43000
13407,20120912,FB,20.93100
13407,20120913,FB,20.71300
13407,20120914,FB,22.00000
13407,20120917,FB,21.52000
13407,20120918,FB,21.87000
13407,20120919,FB,23.29000
13407,20120920,FB,22.59000
13407,20120921,FB,22.86000
13407,20120924,FB,20.79000
13407,20120925,FB,20.28000
13407,20120926,FB,20.62000
13407,20120927,FB,20.32000
13407,20120928,FB,21.66000
13407,20121001,FB,21.99000
13407,20121002,FB,22.27000
13407,20121003,FB,21.83000
13407,20121004,FB,21.94750
13407,20121005,FB,20.91000
13407,20121008,FB,20.40000
13407,20121009,FB,20.22700
13407,20121010,FB,19.64000
13407,20121011,FB,19.75000
13407,20121012,FB,19.51810
13407,20121015,FB,19.52000
13407,20121016,FB,19.48000
13407,20121017,FB,19.88000
13407,20121018,FB,18.97500
13407,20121019,FB,19.00000
13407,20121022,FB,19.32100
13407,20121023,FB,19.50000
13407,20121024,FB,23.22990
13407,20121025,FB,22.56000
13407,20121026,FB,21.94250
13407,20121031,FB,21.11000
13407,20121101,FB,21.21000
13407,20121102,FB,21.18000
13407,20121105,FB,21.25000
13407,20121106,FB,21.17120
13407,20121107,FB,20.47000
13407,20121108,FB,19.99000
13407,20121109,FB,19.21000
13407,20121112,FB,20.07000
13407,20121113,FB,19.86000
13407,20121114,FB,22.36000
13407,20121115,FB,22.17000
13407,20121116,FB,23.56070
13407,20121119,FB,22.92000
13407,20121120,FB,23.10000
13407,20121121,FB,24.32000
13407,20121123,FB,23.99800
13407,20121126,FB,25.94000
13407,20121127,FB,26.15000
13407,20121128,FB,26.36000
13407,20121129,FB,27.32000
13407,20121130,FB,28.00000
13407,20121203,FB,27.04000
13407,20121204,FB,27.46000
13407,20121205,FB,27.71000
13407,20121206,FB,26.97000
13407,20121207,FB,27.48500
13407,20121210,FB,27.84000
13407,20121211,FB,27.98000
13407,20121212,FB,27.58010
13407,20121213,FB,28.24000
13407,20121214,FB,26.81200
13407,20121217,FB,26.75000
13407,20121218,FB,27.71000
13407,20121219,FB,27.41000
13407,20121220,FB,27.36000
13407,20121221,FB,26.26000
13407,20121224,FB,26.93000
13407,20121226,FB,26.51000
13407,20121227,FB,26.05000
13407,20121228,FB,25.91120
13407,20121231,FB,26.61970
13407,20130102,FB,28.00000
13407,20130103,FB,27.77000
13407,20130104,FB,28.76000
13407,20130107,FB,29.42130
13407,20130108,FB,29.06070
13407,20130109,FB,30.59000
13407,20130110,FB,31.30000
13407,20130111,FB,31.72000
13407,20130114,FB,30.94750
13407,20130115,FB,30.10000
13407,20130116,FB,29.85000
13407,20130117,FB,30.14000
13407,20130118,FB,29.66000
13407,20130122,FB,30.72900
13407,20130123,FB,30.82000
13407,20130124,FB,31.08000
13407,20130125,FB,31.54000
13407,20130128,FB,32.46900
13407,20130129,FB,30.79000
13407,20130130,FB,31.24000
13407,20130131,FB,30.98100
13407,20130201,FB,29.73000
13407,20130204,FB,28.10900
13407,20130205,FB,28.64000
13407,20130206,FB,29.05000
13407,20130207,FB,28.65000
13407,20130208,FB,28.54500
13407,20130211,FB,28.26000
13407,20130212,FB,27.37000
13407,20130213,FB,27.90750
13407,20130214,FB,28.50000
13407,20130215,FB,28.32000
13407,20130219,FB,28.93000
13407,20130220,FB,28.46200
13407,20130221,FB,27.28300
13407,20130222,FB,27.13000
13407,20130225,FB,27.27000
13407,20130226,FB,27.39000
13407,20130227,FB,26.87000
13407,20130228,FB,27.25000
13407,20130301,FB,27.78000
13407,20130304,FB,27.72000
13407,20130305,FB,27.52000
13407,20130306,FB,27.45250
13407,20130307,FB,28.57800
13407,20130308,FB,27.96000
13407,20130311,FB,28.14000
13407,20130312,FB,27.83000
13407,20130313,FB,27.08000
13407,20130314,FB,27.04000
13407,20130315,FB,26.64500
13407,20130318,FB,26.49000
13407,20130319,FB,26.55000
13407,20130320,FB,25.86000
13407,20130321,FB,25.74000
13407,20130322,FB,25.73000
13407,20130325,FB,25.13100
13407,20130326,FB,25.20500
13407,20130327,FB,26.09000
13407,20130328,FB,25.58000
13407,20130401,FB,25.53000
13407,20130402,FB,25.42000
13407,20130403,FB,26.25000
13407,20130404,FB,27.07250
13407,20130405,FB,27.39000
13407,20130408,FB,26.84900
13407,20130409,FB,26.59000
13407,20130410,FB,27.57000
13407,20130411,FB,28.01750
13407,20130412,FB,27.40000
13407,20130415,FB,26.52000
13407,20130416,FB,26.92000
13407,20130417,FB,26.62500
13407,20130418,FB,25.69000
13407,20130419,FB,25.73000
13407,20130422,FB,25.97000
13407,20130423,FB,25.98000
13407,20130424,FB,26.11000
13407,20130425,FB,26.14000
13407,20130426,FB,26.85000
13407,20130429,FB,26.98000
13407,20130430,FB,27.76900
13407,20130501,FB,27.43000
13407,20130502,FB,28.97000
13407,20130503,FB,28.31100
13407,20130506,FB,27.57000
13407,20130507,FB,26.88900
13407,20130508,FB,27.12000
13407,20130509,FB,27.04000
13407,20130510,FB,26.68000
13407,20130513,FB,26.82000
13407,20130514,FB,27.07000
13407,20130515,FB,26.60000
13407,20130516,FB,26.13000
13407,20130517,FB,26.25000
13407,20130520,FB,25.75900
13407,20130521,FB,25.66000
13407,20130522,FB,25.15900
13407,20130523,FB,25.06000
13407,20130524,FB,24.31250
13407,20130528,FB,24.10000
13407,20130529,FB,23.32000
13407,20130530,FB,24.55000
13407,20130531,FB,24.34800
13407,20130603,FB,23.84800
13407,20130604,FB,23.52000
13407,20130605,FB,22.89900
13407,20130606,FB,22.97000
13407,20130607,FB,23.29100
13407,20130610,FB,24.33000
13407,20130611,FB,24.03000
13407,20130612,FB,23.77000
13407,20130613,FB,23.73000
13407,20130614,FB,23.63000
13407,20130617,FB,24.02200
13407,20130618,FB,24.21000
13407,20130619,FB,24.30900
13407,20130620,FB,23.90000
13407,20130621,FB,24.53000
13407,20130624,FB,23.93500
13407,20130625,FB,24.25000
13407,20130626,FB,24.16000
13407,20130627,FB,24.66000
13407,20130628,FB,24.88000
13407,20130701,FB,24.81000
13407,20130702,FB,24.41000
13407,20130703,FB,24.52000
13407,20130705,FB,24.37000
13407,20130708,FB,24.71000
13407,20130709,FB,25.48000
13407,20130710,FB,25.80000
13407,20130711,FB,25.81000
13407,20130712,FB,25.91000
13407,20130715,FB,26.28000
13407,20130716,FB,26.32000
13407,20130717,FB,26.65000
13407,20130718,FB,26.18000
13407,20130719,FB,25.88100
13407,20130722,FB,26.04500
13407,20130723,FB,26.13000
13407,20130724,FB,26.51000
13407,20130725,FB,34.35900
13407,20130726,FB,34.01000
13407,20130729,FB,35.43000
13407,20130730,FB,37.62700
13407,20130731,FB,36.80000
13407,20130801,FB,37.48900
13407,20130802,FB,38.05000
13407,20130805,FB,39.18900
13407,20130806,FB,38.55000
13407,20130807,FB,38.87000
13407,20130808,FB,38.54000
13407,20130809,FB,38.50000
13407,20130812,FB,38.22000
13407,20130813,FB,37.01900
13407,20130814,FB,36.65000
13407,20130815,FB,36.56000
13407,20130816,FB,37.08000
13407,20130819,FB,37.81000
13407,20130820,FB,38.41000
13407,20130821,FB,38.32000
13407,20130822,FB,38.55000
13407,20130823,FB,40.55000
13407,20130826,FB,41.34000
13407,20130827,FB,39.64000
13407,20130828,FB,40.54800
13407,20130829,FB,41.28000
13407,20130830,FB,41.29400
13407,20130903,FB,41.87000
13407,20130904,FB,41.78000
13407,20130905,FB,42.66000
13407,20130906,FB,43.95000
13407,20130909,FB,44.04000
13407,20130910,FB,43.60000
13407,20130911,FB,45.04000
13407,20130912,FB,44.75000
13407,20130913,FB,44.31000
13407,20130916,FB,42.51000
13407,20130917,FB,45.07000
13407,20130918,FB,45.23000
13407,20130919,FB,45.98000
13407,20130920,FB,47.49000
13407,20130923,FB,47.19000
13407,20130924,FB,48.45000
13407,20130925,FB,49.46000
13407,20130926,FB,50.39000
13407,20130927,FB,51.24000
13407,20130930,FB,50.23000
13407,20131001,FB,50.42000
13407,20131002,FB,50.28000
13407,20131003,FB,49.18300
13407,20131004,FB,51.04000
13407,20131007,FB,50.51500
13407,20131008,FB,47.14000
13407,20131009,FB,46.77000
13407,20131010,FB,49.05000
13407,20131011,FB,49.11000
13407,20131014,FB,49.51000
13407,20131015,FB,49.50000
13407,20131016,FB,51.13500
13407,20131017,FB,52.21000
13407,20131018,FB,54.22000
13407,20131021,FB,53.85000
13407,20131022,FB,52.67500
13407,20131023,FB,51.90000
13407,20131024,FB,52.44500
13407,20131025,FB,51.95000
13407,20131028,FB,50.22900
13407,20131029,FB,49.39500
13407,20131030,FB,49.01000
13407,20131031,FB,50.20500
13407,20131101,FB,49.75000
13407,20131104,FB,48.22000
13407,20131105,FB,50.10500
13407,20131106,FB,49.12000
13407,20131107,FB,47.56000
13407,20131108,FB,47.53000
13407,20131111,FB,46.20000
13407,20131112,FB,46.60500
13407,20131113,FB,48.71000
13407,20131114,FB,48.99000
13407,20131115,FB,49.01000
13407,20131118,FB,45.83000
13407,20131119,FB,46.36000
13407,20131120,FB,46.43000
13407,20131121,FB,46.70000
13407,20131122,FB,46.23000
13407,20131125,FB,44.82000
13407,20131126,FB,45.89000
13407,20131127,FB,46.49000
13407,20131129,FB,47.01000
13407,20131202,FB,47.06000
13407,20131203,FB,46.73000
13407,20131204,FB,48.62000
13407,20131205,FB,48.34000
13407,20131206,FB,47.94000
13407,20131209,FB,48.84000
13407,20131210,FB,50.24500
13407,20131211,FB,49.38000
13407,20131212,FB,51.83000
13407,20131213,FB,53.32000
13407,20131216,FB,53.81000
13407,20131217,FB,54.86000
13407,20131218,FB,55.57000
13407,20131219,FB,55.05000
13407,20131220,FB,55.12000
13407,20131223,FB,57.77000
13407,20131224,FB,57.96000
13407,20131226,FB,57.73000
13407,20131227,FB,55.44000
13407,20131230,FB,53.71000
13407,20131231,FB,54.64900
13407,20140102,FB,54.71000
13407,20140103,FB,54.55700
13407,20140106,FB,57.20000
13407,20140107,FB,57.92000
13407,20140108,FB,58.23000
13407,20140109,FB,57.22000
13407,20140110,FB,57.94000
13407,20140113,FB,55.91000
13407,20140114,FB,57.74000
13407,20140115,FB,57.60000
13407,20140116,FB,57.19000
13407,20140117,FB,56.30000
13407,20140121,FB,58.51000
13407,20140122,FB,57.51000
13407,20140123,FB,56.63000
13407,20140124,FB,54.45000
13407,20140127,FB,53.55000
13407,20140128,FB,55.14000
13407,20140129,FB,53.53000
13407,20140130,FB,61.08000
13407,20140131,FB,62.57000
13407,20140203,FB,61.48000
13407,20140204,FB,62.75000
13407,20140205,FB,62.19000
13407,20140206,FB,62.16000
13407,20140207,FB,64.32000
13407,20140210,FB,63.54800
13407,20140211,FB,64.85100
13407,20140212,FB,64.45000
13407,20140213,FB,67.33000
13407,20140214,FB,67.09000
13407,20140218,FB,67.30000
13407,20140219,FB,68.06000
13407,20140220,FB,69.63000
13407,20140221,FB,68.59000
13407,20140224,FB,70.78000
13407,20140225,FB,69.85000
13407,20140226,FB,69.26000
13407,20140227,FB,68.94000
13407,20140228,FB,68.46000
13407,20140303,FB,67.41000
13407,20140304,FB,68.80000
13407,20140305,FB,71.57000
13407,20140306,FB,70.84000
13407,20140307,FB,69.80000
13407,20140310,FB,72.03000
13407,20140311,FB,70.10000
13407,20140312,FB,70.87990
13407,20140313,FB,68.83000
13407,20140314,FB,67.72000
13407,20140317,FB,68.73990
13407,20140318,FB,69.19000
13407,20140319,FB,68.24000
13407,20140320,FB,66.97000
13407,20140321,FB,67.24000
13407,20140324,FB,64.10000
13407,20140325,FB,64.89000
13407,20140326,FB,60.38500
13407,20140327,FB,60.97000
13407,20140328,FB,60.01000
13407,20140331,FB,60.24000
13407,20140401,FB,62.62000
13407,20140402,FB,62.72000
13407,20140403,FB,59.49000
13407,20140404,FB,56.74900
13407,20140407,FB,56.95000
13407,20140408,FB,58.19010
13407,20140409,FB,62.41000
13407,20140410,FB,59.16000
13407,20140411,FB,58.53000
13407,20140414,FB,58.89000
13407,20140415,FB,59.09000
13407,20140416,FB,59.72000
13407,20140417,FB,58.94000
13407,20140421,FB,61.24000
13407,20140422,FB,63.03010
13407,20140423,FB,61.36000
13407,20140424,FB,60.87000
13407,20140425,FB,57.71000
13407,20140428,FB,56.14000
13407,20140429,FB,58.15000
13407,20140430,FB,59.78000
13407,20140501,FB,61.15000
13407,20140502,FB,60.46000
13407,20140505,FB,61.22000
13407,20140506,FB,58.53000
13407,20140507,FB,57.39000
13407,20140508,FB,56.76000
13407,20140509,FB,57.24000
13407,20140512,FB,59.83000
13407,20140513,FB,59.83000
13407,20140514,FB,59.23000
13407,20140515,FB,57.91900
13407,20140516,FB,58.01990
13407,20140519,FB,59.21000
13407,20140520,FB,58.56000
13407,20140521,FB,60.49000
13407,20140522,FB,60.52000
13407,20140523,FB,61.35100
13407,20140527,FB,63.48000
13407,20140528,FB,63.51000
13407,20140529,FB,63.83000
13407,20140530,FB,63.30000
13407,20140602,FB,63.08000
13407,20140603,FB,62.87000
13407,20140604,FB,63.34000
13407,20140605,FB,63.18600
13407,20140606,FB,62.50000
13407,20140609,FB,62.88000
13407,20140610,FB,65.77000
13407,20140611,FB,65.78100
13407,20140612,FB,64.29010
13407,20140613,FB,64.50000
13407,20140616,FB,64.19000
13407,20140617,FB,64.40000
13407,20140618,FB,65.60000
13407,20140619,FB,64.34150
13407,20140620,FB,64.50000
13407,20140623,FB,65.37000
13407,20140624,FB,65.72000
13407,20140625,FB,67.44000
13407,20140626,FB,67.13000
13407,20140627,FB,67.60000
13407,20140630,FB,67.29000
13407,20140701,FB,68.06000
13407,20140702,FB,66.45000
13407,20140703,FB,66.29000
13407,20140707,FB,65.29000
13407,20140708,FB,62.76000
13407,20140709,FB,64.97000
13407,20140710,FB,64.87250
13407,20140711,FB,66.34000
13407,20140714,FB,67.90000
13407,20140715,FB,67.16500
13407,20140716,FB,67.66000
13407,20140717,FB,66.40990
13407,20140718,FB,68.41990
13407,20140721,FB,69.40000
13407,20140722,FB,69.27000
13407,20140723,FB,71.29000
13407,20140724,FB,74.98000
13407,20140725,FB,75.19000
13407,20140728,FB,74.92000
13407,20140729,FB,73.71000
13407,20140730,FB,74.67700
13407,20140731,FB,72.65000
13407,20140801,FB,72.36000
13407,20140804,FB,73.51000
13407,20140805,FB,72.69000
13407,20140806,FB,72.47000
13407,20140807,FB,73.17000
13407,20140808,FB,73.06000
13407,20140811,FB,73.44000
13407,20140812,FB,72.83000
13407,20140813,FB,73.77000
13407,20140814,FB,74.29600
13407,20140815,FB,73.63000
13407,20140818,FB,74.59000
13407,20140819,FB,75.29000
13407,20140820,FB,74.81000
13407,20140821,FB,74.57000
13407,20140822,FB,74.57000
13407,20140825,FB,75.02000
13407,20140826,FB,75.96010
13407,20140827,FB,74.63000
13407,20140828,FB,73.85500
13407,20140829,FB,74.82000
13407,20140902,FB,76.68000
13407,20140903,FB,75.83000
13407,20140904,FB,75.95000
13407,20140905,FB,77.26000
13407,20140908,FB,77.89000
13407,20140909,FB,76.67000
13407,20140910,FB,77.43000
13407,20140911,FB,77.92000
13407,20140912,FB,77.48000
13407,20140915,FB,74.58000
13407,20140916,FB,76.08000
13407,20140917,FB,76.43000
13407,20140918,FB,77.00000
13407,20140919,FB,77.91000
13407,20140922,FB,76.80000
13407,20140923,FB,78.29000
13407,20140924,FB,78.53500
13407,20140925,FB,77.22000
13407,20140926,FB,78.79000
13407,20140929,FB,79.00000
13407,20140930,FB,79.04000
13407,20141001,FB,76.55000
13407,20141002,FB,77.08000
13407,20141003,FB,77.44000
13407,20141006,FB,77.55500
13407,20141007,FB,76.29000
13407,20141008,FB,77.52000
13407,20141009,FB,75.91000
13407,20141010,FB,72.91000
13407,20141013,FB,72.99000
13407,20141014,FB,73.59000
13407,20141015,FB,73.21000
13407,20141016,FB,72.63000
13407,20141017,FB,75.95000
13407,20141020,FB,76.95000
13407,20141021,FB,78.69000
13407,20141022,FB,78.37000
13407,20141023,FB,80.04000
13407,20141024,FB,80.67000
13407,20141027,FB,80.28000
13407,20141028,FB,80.77000
13407,20141029,FB,75.86000
13407,20141030,FB,74.11000
13407,20141031,FB,74.99000
13407,20141103,FB,73.88000
13407,20141104,FB,75.76000
13407,20141105,FB,74.83000
13407,20141106,FB,75.26000
13407,20141107,FB,75.60000
13407,20141110,FB,75.00000
13407,20141111,FB,74.61000
13407,20141112,FB,74.72000
13407,20141113,FB,74.25000
13407,20141114,FB,74.88000
13407,20141117,FB,74.24000
13407,20141118,FB,74.34000
13407,20141119,FB,73.33000
13407,20141120,FB,73.60000
13407,20141121,FB,73.75000
13407,20141124,FB,74.01000
13407,20141125,FB,75.63000
13407,20141126,FB,77.62000
13407,20141128,FB,77.70000
13407,20141201,FB,75.10000
13407,20141202,FB,75.46000
13407,20141203,FB,74.88000
13407,20141204,FB,75.24000
13407,20141205,FB,76.36000
13407,20141208,FB,76.52000
13407,20141209,FB,76.84000
13407,20141210,FB,76.18000
13407,20141211,FB,77.73000
13407,20141212,FB,77.83000
13407,20141215,FB,76.99000
13407,20141216,FB,74.69000
13407,20141217,FB,76.11000
13407,20141218,FB,78.40000
13407,20141219,FB,79.88000
13407,20141222,FB,81.45000
13407,20141223,FB,80.61000
13407,20141224,FB,80.77000
13407,20141226,FB,80.77500
13407,20141229,FB,80.02000
13407,20141230,FB,79.22000
13407,20141231,FB,78.02000
13407,20150102,FB,78.45000
13407,20150105,FB,77.19000
13407,20150106,FB,76.15000
13407,20150107,FB,76.15000
13407,20150108,FB,78.17500
13407,20150109,FB,77.74000
13407,20150112,FB,76.72000
13407,20150113,FB,76.45000
13407,20150114,FB,76.28000
13407,20150115,FB,74.05000
13407,20150116,FB,75.18000
13407,20150120,FB,76.24000
13407,20150121,FB,76.74000
13407,20150122,FB,77.65000
13407,20150123,FB,77.83000
13407,20150126,FB,77.49500
13407,20150127,FB,75.78000
13407,20150128,FB,76.24000
13407,20150129,FB,78.00000
13407,20150130,FB,75.91000
13407,20150202,FB,74.99000
13407,20150203,FB,75.40000
13407,20150204,FB,75.63000
13407,20150205,FB,75.61500
13407,20150206,FB,74.47000
13407,20150209,FB,74.44000
13407,20150210,FB,75.19000
13407,20150211,FB,76.51000
13407,20150212,FB,76.23000
13407,20150213,FB,75.74000
13407,20150217,FB,75.60000
13407,20150218,FB,76.71000
13407,20150219,FB,79.42000
13407,20150220,FB,79.89500
13407,20150223,FB,78.84000
13407,20150224,FB,78.45000
13407,20150225,FB,79.56000
13407,20150226,FB,80.41000
13407,20150227,FB,78.97000
